user,date,tweet
Kupa07,2022-12-10 06:57:13+00:00,"You sent your GF/BF $500 on request for help. After sending $350, they call you &amp; verbally abuse you for not making it $500. Whilst explaining, they cut off &amp; block you. Within 2minutes the bank reversed the transaction on account of an error. Which song 🎶 will you sing??? https://t.co/MgRrUSbEBz"
fidelitybankplc,2022-12-10 06:56:26+00:00,"@stephuch821 Hello @stephuch821, thank you for contacting Fidelity Bank, our sincere apologies for the inconveniences experienced. Kindly send us a DM with your account number, amount and date of transaction to enable us assist you. #FidelityCares"
NodesFull,2022-12-10 06:56:23+00:00,"@gettxoutsetinfo @smokingfords @TheBattlecock We were talking about banks preventing a transaction at the point of origin. Which is your own bank in the case of Bitcoin, so it would be self regulation is his argument held any water. Or if he were consistent it means the gun dealer is flagging the transaction."
paytmbankcare,2022-12-10 06:54:55+00:00,"@KalpeshPagaria Hi,
Kindly share as private messages ( link shared ) only involved card's first 6 &amp; last 4 digits(not needed in UPI/NB/IMPS txn/s) along with date &amp; amount of transaction/s. Also share bank statement with fraudulent transaction/s highlighted. Thanks! https://t.co/BEb65ht5Kd"
rhymz20,2022-12-10 06:53:13+00:00,@AskeBay I have an existing case which was abruptly closed by your automated email system even when my money has not been refunded SR# 1-457837517561. I had requested for the ARN of the transaction so I can submit it to my bank.
kevin_yung007,2022-12-10 06:52:19+00:00,"@accessbank_help 

Hello access bank ,please reverse my 3500 today ,it all said transaction declined"
abhishekptiwari,2022-12-10 06:51:01+00:00,@Freecharge @AxisBank @AxisBankSupport @FreechargeCares No trace about failed transaction. amount been deducted from bank account on 2 December but not credited into company. It shows failed transaction but amount doesn’t get reverted back to bank account till today. Need help.
VipinSh56295610,2022-12-10 06:51:01+00:00,"@ICICIBank @ICICIBank_Care @icic, Hi, I thought that ICICI is a good reputed bank who care for customers but your team prove it wrong. I am regular and customer who do all transaction including investment and credit card spend more than 80% through you but your team doesn't care"
GloCare,2022-12-10 06:50:04+00:00,"@Richieeljefe @GloWorld @ZenithBank Hello @Richieeljefe , I'm sorry to hear about your experience. Kindly be informed that for a successful e-recharge, you will receive messages from Glo and 202 alongside the bank debit alert for the transaction."
WuishiDike,2022-12-10 06:48:21+00:00,"@FBN_help @KayatTerese There are certain questions that don't require DM answers.
Does the $20 international transaction limit apply to First Bank?"
AxisBankSupport,2022-12-10 06:46:53+00:00,"@manojnpniper transaction or download any app or part with confidential account related information. Please refrain from doing so and report such incidents immediately. Regards, Team Axis Bank. https://t.co/S8xhHTFnrZ (2/2)"
ItsJamieFools,2022-12-10 06:42:31+00:00,"My bank saw the transaction for the show tonight and said ""nope you're not going"" and Krista responded with ""try me"" and got my ass in. Yeehaw"
BrianBBaldwin,2022-12-10 06:41:35+00:00,"@WallStreetSilv The thing is, it could be actually WORSE than appears. It might not necessarily be the bank in question. It might be the ""transaction"" digital processing network, not the bank, the network used between the store and the bank. Broader than one bank. ""Transaction shadow banning"""
ArnabBh85817397,2022-12-10 06:40:23+00:00,"@JioCare @GooglePayIndia at the time of doing recharge on my jio number, the transaction got failed but my bank balance has been deduced on 9th December 2022.
Will I get my money return back?.. And when?"
_amanrao,2022-12-10 06:35:40+00:00,"@ICICIBank_Care My refund of 391 rs is not processed by bank for failed transaction on IRCTC APP. 
Please look into this matter and try to resolve it as soon as possible https://t.co/QYIiGFGkI2"
ashamaya,2022-12-10 06:35:19+00:00,"Can you tell the difference between a tax invoice, a receipt and a bank transaction receipt, business owner? ❓"
GoibiboSupport,2022-12-10 06:34:05+00:00,"@Nrs9870 Hi,

As we have check , you have done your payment in June month . So as per bank you get your failed transaction amount within 7 working days.
If you still didn't receive any refund than we request you to kindly connect with your bank. 

Regards,
Anurag  https://t.co/Gu5Me6wgKU"
PankajS46282853,2022-12-10 06:32:26+00:00,"I tried to book a ticket in the Tatkal quota. The transaction was successful but I was unable to verify and finalise the booking through the OTP. The money has been deducted from my bank account but the ticket booking has failed.
@RailMinIndia     @AshwiniVaishnaw   @RailwaySeva"
Teewhy13959421,2022-12-10 06:31:11+00:00,@Sterling_Bankng I made a transfer yesterday from one Sterling bank to another. I didn’t get the alert and I called your customer care 4 times only for them to be dropping my call at the point of me calling the transaction Id after waiting for about 20mins on queue
KayatTerese,2022-12-10 06:27:39+00:00,@FBN_help @inonoje_oke Does the $20 international transaction limit apply to first bank?
AxisBankSupport,2022-12-10 06:25:13+00:00,"@asgoutham you to initiate any financial transaction or download any app or part with confidential account related information. Please refrain from doing so and report such incidents immediately. Regards, Team Axis Bank. https://t.co/S8xhHTFnrZ (2/2)"
Pascali60744061,2022-12-10 06:24:51+00:00,@iamjuddah @KeEquityBank We called heir 0763000000 number which also takes a whole business day playing their advert  before the 'next available agent' is actually available.  She had to keep calling till Monday. Equity Bank has never sent the transaction SMS till today.
Stephen_DJ_,2022-12-10 06:23:10+00:00,"@woohoogifting Yesterday i tried to purchase Swiggy Voucher worth 1500, after payment using UPI, order was not placed, but the amount was credited to Woohoo, since yesterday trying to contact your team, no response, bank statement and gpay transaction successful page is present."
danspena,2022-12-10 06:17:00+00:00,"FRM MENTEE: This farmer took time but never gave up+now closed deal-I had no bis knowledge,was soft which took time 2 get over,but persevered+now have multiple deals in pipeline.Fired 1st law firm mid-transaction-1st bank dropped out day of closing+we still closed (DSP:WTF-GREAT)"
AxisBankSupport,2022-12-10 06:04:58+00:00,"@bdulalim9435 transaction or download any app or part with confidential account related information. Please refrain from doing so and report such incidents immediately. Regards, Team Axis Bank. https://t.co/S8xhHTXwG7 (2/2)"
AmazonHelp,2022-12-10 06:03:59+00:00,"@djwithu Sorry to know the trouble. Please note that in case of issues with payment failed, the transaction would be declined from your respective service provider or bank. We request you to contact the respective bank, and they will assist you. -Mohammed"
AxisBankSupport,2022-12-10 06:00:57+00:00,"@sabbir40 transaction or download any app or part with confidential account related information. Please refrain from doing so and report such incidents immediately. Regards, Team Axis Bank. https://t.co/S8xhHTFnrZ (2/2)"
fidelitybankplc,2022-12-10 05:56:25+00:00,"@A_y_o_d_e_j_i Hello @A_y_o_d_e_j_i, thank you for contacting Fidelity Bank, our sincere apologies for the inconveniences experienced. Kindly send us a DM with your account number, amount and date of transaction to enable us assist you. #FidelityCares"
mekrishnahere,2022-12-10 05:52:11+00:00,"@HDFCBank_Cares Lost INR 49980 due to this SMS. The link opened up a portal with an interface that looks exactly like HDFC BANK Netbanking. Asked for PAN card number, customer ID, phone number and transaction completed without OTP. Relationship manager is not responding to emails https://t.co/HcIvlXsIXM"
shailendra2310,2022-12-10 05:51:10+00:00,"@PhonePeSupport @PhonePe 
Today is 10th Dec till date my issue is not resolved. Now I am getting collection call from RBL bank just because you have not paid the transaction amount which I have done on 1st Dec 2022. Please ensure you make payment, charges, interest charges and compensation."
RapidPakistan,2022-12-10 05:47:28+00:00,"HABIBMETRO has been recognized at the Global Transaction Banking Innovation Awards 2022 as Best Bank for Transaction Banking Services, Best Bank for Cash Management and Best Bank for Payments &amp; Collections. Kudos!
 #HabibMetro #InnovationAwards #Globally #rapidpakistan #Trending https://t.co/CiFSqFTO03"
A_y_o_d_e_j_i,2022-12-10 05:45:39+00:00,"@fidelitybankplc Fidelity bank needs to reflect back the #40k transaction my sister made couple weeks ago from the pos, or else by Monday I’m going to cause a scenario at the nearest branch. Thank you😎"
ReddyKvsr,2022-12-10 05:42:15+00:00,"@tata_neu 
Hi TataNeu App team, App performance is very bad. Today i tried to bok my LPG cylinder through Tataneu App. I made full payment and got confirmation from bank for the same. After 10 minutes, i got an sms from Tataneu that my transaction is unsuccessul😂."
LetterBox9991,2022-12-10 05:41:10+00:00,"@b9ae9c799a754e0 @aajtak 4000? 
Automated transaction ko v aad kar liye kay , jo atm mai hota hai wo sab v.
200 customer sambhal ne mai phatt jayegi.. aur video mai dikh raha hai ki wo 4000 nehi 40000 customer sambhal rahi hai.
Itna hi government bank napasand hai toh private bank q nehi join karlete."
SchupH,2022-12-10 05:40:53+00:00,@33Cray @TheBattlecock And I know the Southwest bank that refused me a VISA card draft (because I was not a member of the bank) lost it’s VISA privileges and had to close too!  VISA guarantees the money if the card transaction is approved.
Benyumundiroh,2022-12-10 05:38:46+00:00,@WorldRemit i send money recipient did not receive message kn my transaction history it still says 'complete transaction' yet money was taken twixe from my bank? I urgently need this resolved ple are at a funeral waiting to ise this money
AxisBankSupport,2022-12-10 05:38:33+00:00,"@YashMMaheshwari executives will never ask you to initiate any financial transaction or download any app or part with confidential account related information. Please refrain from doing so and report such incidents immediately. Regards, Team Axis Bank.
 https://t.co/S8xhHTXwG7 (2/2)"
LadeAdelaja,2022-12-10 05:29:21+00:00,Dear @FBN_help please can you explain how about 6k left my account. I’ve checked my transaction history and I didn’t see anything like a mistake or something. What’s happening? Is our money no longer safe in your bank?
